ticket_id,tech,priority,type,tags,created,completed_minutes,eta_minutes,overran,had_followup,reticketed,time_to_reopen_days,redundancy_risk,impact,tech_skill,tech_tags
HIST-1620,Jia,Medium,reseat_blade,server|repair,2025-05-07T09:03:18Z,10.1,17,0,0,0,0,0,2,5,server|repair
HIST-1621,Ivan,High,install_server,server|install|rails,2025-05-07T05:03:18Z,41.3,45,0,0,0,0,0,3,1,staging|inventory
HIST-1622,Chen,Medium,reseat_blade,server|repair,2025-05-08T01:03:18Z,21.4,14,1,0,0,0,1,2,3,hvac|facilities
HIST-1623,Eli,Medium,audit_label,inventory|labeling,2025-05-08T05:03:18Z,14.4,10,1,0,0,0,1,2,2,server|labeling
HIST-1624,Ben,Critical,recable_port,network|cabling|optic,2025-05-07T19:03:18Z,16.3,13,1,0,0,0,0,4,4,network|cabling
HIST-1625,Gus,Medium,install_server,server|install|rails,2025-05-07T23:03:18Z,114.1,37,1,0,0,0,0,2,3,server|cabling
HIST-1626,Hana,High,recable_port,network|cabling|optic,2025-05-08T04:03:18Z,21.1,11,1,0,0,0,2,3,4,hvac|electrical
HIST-1627,Jia,Low,swap_psu,server|power|electrical,2025-05-08T07:03:18Z,20.2,28,0,0,1,13,0,1,5,server|repair
HIST-1628,Hana,Medium,install_server,server|install|rails,2025-05-07T18:03:18Z,89.6,53,1,0,0,0,1,2,4,hvac|electrical
HIST-1629,Dia,High,audit_label,inventory|labeling,2025-05-07T22:03:18Z,9.7,9,0,0,0,0,1,3,4,server|install
HIST-1630,Ava,High,reseat_blade,server|repair,2025-05-09T04:03:18Z,25.0,14,1,0,0,0,2,3,5,server|network
HIST-1631,Eli,High,audit_label,inventory|labeling,2025-05-09T06:03:18Z,5.5,8,0,0,1,13,1,3,2,server|labeling
HIST-1632,Jia,Low,reseat_blade,server|repair,2025-05-09T10:03:18Z,26.2,19,1,0,0,0,0,1,5,server|repair
HIST-1633,Hana,Low,audit_label,inventory|labeling,2025-05-09T07:03:18Z,18.0,12,1,0,0,0,1,1,4,hvac|electrical
HIST-1634,Ava,Low,recable_port,network|cabling|optic,2025-05-09T07:03:18Z,13.3,19,0,0,0,0,0,1,5,server|network
HIST-1635,Ivan,Medium,audit_label,inventory|labeling,2025-05-09T02:03:18Z,4.0,8,0,0,0,0,2,2,1,staging|inventory
HIST-1636,Farah,Low,swap_psu,server|power|electrical,2025-05-08T20:03:18Z,24.9,24,0,0,0,0,0,1,3,network|optic
HIST-1637,Ava,Medium,recable_port,network|cabling|optic,2025-05-08T18:03:18Z,4.9,16,0,0,0,0,0,2,5,server|network
HIST-1638,Eli,Medium,recable_port,network|cabling|optic,2025-05-09T07:03:18Z,26.5,14,1,0,0,0,0,2,2,server|labeling
HIST-1639,Ava,High,recable_port,network|cabling|optic,2025-05-08T23:03:18Z,16.6,14,1,0,1,4,0,3,5,server|network
HIST-1640,Dia,High,install_server,server|install|rails,2025-05-09T03:03:18Z,52.6,29,1,0,0,0,0,3,4,server|install
HIST-1641,Chen,Medium,audit_label,inventory|labeling,2025-05-09T00:03:18Z,11.2,9,1,0,0,0,0,2,3,hvac|facilities
HIST-1642,Farah,Critical,reseat_blade,server|repair,2025-05-08T22:03:18Z,39.2,17,1,0,0,0,0,4,3,network|optic
HIST-1643,Ben,Medium,recable_port,network|cabling|optic,2025-05-09T01:03:18Z,13.7,17,0,0,0,0,0,2,4,network|cabling
HIST-1644,Hana,Medium,recable_port,network|cabling|optic,2025-05-09T08:03:18Z,22.9,17,1,0,1,6,0,2,4,hvac|electrical
HIST-1645,Ava,Medium,audit_label,inventory|labeling,2025-05-10T07:03:18Z,14.1,13,0,0,0,0,0,2,5,server|network
HIST-1646,Hana,Medium,recable_port,network|cabling|optic,2025-05-09T17:03:18Z,27.6,22,1,0,0,0,1,2,4,hvac|electrical
HIST-1647,Chen,Low,recable_port,network|cabling|optic,2025-05-10T07:03:18Z,16.5,22,0,0,0,0,1,1,3,hvac|facilities
HIST-1648,Eli,Medium,recable_port,network|cabling|optic,2025-05-10T06:03:18Z,20.4,15,1,0,0,0,0,2,2,server|labeling
HIST-1649,Gus,Critical,reseat_blade,server|repair,2025-05-10T06:03:18Z,15.1,14,0,0,1,4,1,4,3,server|cabling
HIST-1650,Farah,Medium,install_server,server|install|rails,2025-05-09T23:03:18Z,17.5,32,0,0,0,0,1,2,3,network|optic
HIST-1651,Gus,High,install_server,server|install|rails,2025-05-09T15:03:18Z,13.3,29,0,0,0,0,1,3,3,server|cabling
HIST-1652,Ava,Medium,install_server,server|install|rails,2025-05-10T00:03:18Z,65.0,40,1,0,0,0,0,2,5,server|network
HIST-1653,Jia,Medium,swap_psu,server|power|electrical,2025-05-09T19:03:18Z,8.5,21,0,0,0,0,1,2,5,server|repair
HIST-1654,Ava,Medium,install_server,server|install|rails,2025-05-09T20:03:18Z,36.4,38,0,0,0,0,1,2,5,server|network
HIST-1655,Ben,Medium,recable_port,network|cabling|optic,2025-05-09T21:03:18Z,13.1,23,0,0,0,0,1,2,4,network|cabling
HIST-1656,Jia,Medium,recable_port,network|cabling|optic,2025-05-11T10:03:18Z,25.3,19,1,0,0,0,0,2,5,server|repair
HIST-1657,Ivan,Medium,reseat_blade,server|repair,2025-05-11T06:03:18Z,20.4,16,1,0,0,0,0,2,1,staging|inventory
HIST-1658,Ben,Medium,swap_psu,server|power|electrical,2025-05-10T23:03:18Z,17.4,24,0,0,0,0,1,2,4,network|cabling
HIST-1659,Hana,High,install_server,server|install|rails,2025-05-10T20:03:18Z,23.9,43,0,0,1,4,1,3,4,hvac|electrical
HIST-1660,Gus,Medium,swap_psu,server|power|electrical,2025-05-10T16:03:18Z,26.7,23,1,0,0,0,0,2,3,server|cabling
HIST-1661,Jia,High,audit_label,inventory|labeling,2025-05-10T17:03:18Z,7.2,7,0,0,1,14,2,3,5,server|repair
HIST-1662,Ben,Medium,recable_port,network|cabling|optic,2025-05-11T02:03:18Z,10.6,16,0,0,0,0,1,2,4,network|cabling
HIST-1663,Gus,Low,audit_label,inventory|labeling,2025-05-10T15:03:18Z,6.8,11,0,0,0,0,1,1,3,server|cabling
HIST-1664,Jia,Medium,swap_psu,server|power|electrical,2025-05-11T15:03:18Z,15.2,24,0,0,0,0,0,2,5,server|repair
HIST-1665,Chen,Medium,install_server,server|install|rails,2025-05-12T09:03:18Z,28.5,36,0,0,0,0,0,2,3,hvac|facilities
HIST-1666,Ivan,Medium,swap_psu,server|power|electrical,2025-05-11T20:03:18Z,33.1,26,1,0,0,0,1,2,1,staging|inventory
HIST-1667,Hana,Critical,recable_port,network|cabling|optic,2025-05-12T07:03:18Z,17.4,13,1,0,0,0,1,4,4,hvac|electrical
HIST-1668,Gus,Medium,install_server,server|install|rails,2025-05-11T15:03:18Z,28.2,27,0,0,0,0,0,2,3,server|cabling
HIST-1669,Dia,Medium,install_server,server|install|rails,2025-05-11T22:03:18Z,54.8,51,0,0,0,0,0,2,4,server|install
HIST-1670,Farah,High,swap_psu,server|power|electrical,2025-05-11T20:03:18Z,28.4,20,1,0,0,0,1,3,3,network|optic
HIST-1671,Hana,Low,audit_label,inventory|labeling,2025-05-11T15:03:18Z,5.4,13,0,1,1,7,0,1,4,hvac|electrical
HIST-1672,Dia,Medium,swap_psu,server|power|electrical,2025-05-12T06:03:18Z,18.4,16,0,0,0,0,0,2,4,server|install
HIST-1673,Dia,High,reseat_blade,server|repair,2025-05-11T15:03:18Z,22.1,12,1,0,1,12,1,3,4,server|install
HIST-1674,Gus,Medium,install_server,server|install|rails,2025-05-12T00:03:18Z,16.1,38,0,0,0,0,0,2,3,server|cabling
HIST-1675,Ivan,Medium,swap_psu,server|power|electrical,2025-05-11T15:03:18Z,4.6,17,0,0,0,0,1,2,1,staging|inventory
HIST-1676,Hana,Medium,install_server,server|install|rails,2025-05-12T02:03:18Z,36.9,38,0,0,0,0,1,2,4,hvac|electrical
HIST-1677,Chen,High,reseat_blade,server|repair,2025-05-12T10:03:18Z,22.2,12,1,0,0,0,1,3,3,hvac|facilities
HIST-1678,Chen,Medium,reseat_blade,server|repair,2025-05-12T04:03:18Z,17.9,18,0,0,0,0,0,2,3,hvac|facilities
HIST-1679,Jia,Medium,recable_port,network|cabling|optic,2025-05-13T05:03:18Z,22.6,19,1,0,0,0,0,2,5,server|repair
HIST-1680,Dia,Medium,audit_label,inventory|labeling,2025-05-12T17:03:18Z,6.8,11,0,0,0,0,1,2,4,server|install
HIST-1681,Chen,Critical,swap_psu,server|power|electrical,2025-05-13T07:03:18Z,16.0,24,0,0,0,0,1,4,3,hvac|facilities
HIST-1682,Jia,High,audit_label,inventory|labeling,2025-05-12T23:03:18Z,4.5,9,0,0,0,0,0,3,5,server|repair
HIST-1683,Chen,Medium,recable_port,network|cabling|optic,2025-05-13T05:03:18Z,34.6,15,1,0,0,0,0,2,3,hvac|facilities
HIST-1684,Ben,Medium,audit_label,inventory|labeling,2025-05-13T03:03:18Z,14.1,9,1,0,0,0,1,2,4,network|cabling
HIST-1685,Ben,High,recable_port,network|cabling|optic,2025-05-13T10:03:18Z,15.6,16,0,0,0,0,1,3,4,network|cabling
HIST-1686,Dia,Medium,swap_psu,server|power|electrical,2025-05-12T18:03:18Z,24.5,26,0,0,0,0,0,2,4,server|install
HIST-1687,Gus,Medium,audit_label,inventory|labeling,2025-05-13T01:03:18Z,5.1,7,0,0,0,0,2,2,3,server|cabling
HIST-1688,Eli,Medium,audit_label,inventory|labeling,2025-05-12T18:03:18Z,12.8,10,1,0,0,0,0,2,2,server|labeling
HIST-1689,Gus,Medium,reseat_blade,server|repair,2025-05-13T06:03:18Z,9.1,12,0,0,0,0,0,2,3,server|cabling
HIST-1690,Gus,Critical,recable_port,network|cabling|optic,2025-05-12T15:03:18Z,10.7,12,0,1,1,0,0,4,3,server|cabling
HIST-1691,Jia,Medium,reseat_blade,server|repair,2025-05-14T07:03:18Z,16.0,17,0,0,1,0,1,2,5,server|repair
HIST-1692,Hana,High,recable_port,network|cabling|optic,2025-05-13T16:03:18Z,15.8,14,0,0,0,0,2,3,4,hvac|electrical
HIST-1693,Gus,Medium,swap_psu,server|power|electrical,2025-05-13T23:03:18Z,11.7,19,0,0,1,0,2,2,3,server|cabling
HIST-1694,Eli,Medium,recable_port,network|cabling|optic,2025-05-14T00:03:18Z,11.8,15,0,0,1,10,1,2,2,server|labeling
HIST-1695,Farah,Medium,install_server,server|install|rails,2025-05-14T07:03:18Z,38.6,33,1,0,1,0,0,2,3,network|optic
HIST-1696,Dia,Critical,audit_label,inventory|labeling,2025-05-13T17:03:18Z,4.0,7,0,0,0,0,2,4,4,server|install
HIST-1697,Hana,Medium,swap_psu,server|power|electrical,2025-05-13T22:03:18Z,20.8,22,0,0,0,0,0,2,4,hvac|electrical
HIST-1698,Eli,Medium,install_server,server|install|rails,2025-05-13T20:03:18Z,44.5,42,0,0,0,0,0,2,2,server|labeling
HIST-1699,Ben,Medium,install_server,server|install|rails,2025-05-15T09:03:18Z,68.7,40,1,0,0,0,1,2,4,network|cabling
HIST-1700,Farah,Medium,reseat_blade,server|repair,2025-05-14T18:03:18Z,12.8,10,1,0,0,0,0,2,3,network|optic
HIST-1701,Jia,High,reseat_blade,server|repair,2025-05-15T08:03:18Z,15.0,16,0,0,0,0,0,3,5,server|repair
HIST-1702,Hana,Medium,install_server,server|install|rails,2025-05-14T18:03:18Z,32.8,43,0,0,0,0,1,2,4,hvac|electrical
HIST-1703,Ben,Medium,reseat_blade,server|repair,2025-05-15T01:03:18Z,7.4,15,0,0,0,0,1,2,4,network|cabling
HIST-1704,Chen,Low,install_server,server|install|rails,2025-05-15T00:03:18Z,46.7,27,1,0,0,0,0,1,3,hvac|facilities
HIST-1705,Hana,Low,swap_psu,server|power|electrical,2025-05-14T23:03:18Z,17.1,20,0,0,0,0,0,1,4,hvac|electrical
HIST-1706,Dia,High,recable_port,network|cabling|optic,2025-05-14T17:03:18Z,6.6,12,0,0,0,0,0,3,4,server|install
HIST-1707,Farah,Low,install_server,server|install|rails,2025-05-15T08:03:18Z,30.0,40,0,0,1,0,1,1,3,network|optic
HIST-1708,Farah,Medium,recable_port,network|cabling|optic,2025-05-15T08:03:18Z,24.1,19,1,0,0,0,2,2,3,network|optic
HIST-1709,Dia,High,audit_label,inventory|labeling,2025-05-14T23:03:18Z,9.5,8,1,0,1,4,1,3,4,server|install
HIST-1710,Hana,Low,install_server,server|install|rails,2025-05-15T06:03:18Z,32.8,51,0,0,0,0,0,1,4,hvac|electrical
HIST-1711,Jia,Medium,swap_psu,server|power|electrical,2025-05-15T04:03:18Z,34.2,21,1,0,0,0,1,2,5,server|repair
HIST-1712,Dia,Medium,swap_psu,server|power|electrical,2025-05-15T10:03:18Z,14.4,26,0,0,0,0,2,2,4,server|install
HIST-1713,Jia,Low,reseat_blade,server|repair,2025-05-14T19:03:18Z,27.5,17,1,0,0,0,0,1,5,server|repair
HIST-1714,Ben,High,install_server,server|install|rails,2025-05-15T04:03:18Z,47.6,41,1,0,0,0,0,3,4,network|cabling
HIST-1715,Ava,Medium,swap_psu,server|power|electrical,2025-05-15T21:03:18Z,20.3,22,0,0,0,0,2,2,5,server|network
HIST-1716,Jia,High,install_server,server|install|rails,2025-05-15T21:03:18Z,39.2,37,0,0,0,0,1,3,5,server|repair
HIST-1717,Eli,High,recable_port,network|cabling|optic,2025-05-16T00:03:18Z,19.7,14,1,0,0,0,0,3,2,server|labeling
HIST-1718,Ava,Critical,install_server,server|install|rails,2025-05-16T10:03:18Z,26.3,53,0,1,1,13,0,4,5,server|network
HIST-1719,Eli,Medium,swap_psu,server|power|electrical,2025-05-16T02:03:18Z,17.0,23,0,0,0,0,0,2,2,server|labeling
HIST-1720,Ava,Medium,swap_psu,server|power|electrical,2025-05-15T22:03:18Z,24.0,23,0,0,0,0,0,2,5,server|network
HIST-1721,Ben,Medium,recable_port,network|cabling|optic,2025-05-16T08:03:18Z,32.6,20,1,0,0,0,0,2,4,network|cabling
HIST-1722,Hana,Critical,swap_psu,server|power|electrical,2025-05-16T10:03:18Z,31.1,18,1,0,0,0,1,4,4,hvac|electrical
HIST-1723,Dia,Medium,recable_port,network|cabling|optic,2025-05-16T03:03:18Z,24.6,11,1,1,1,14,0,2,4,server|install
HIST-1724,Jia,Low,install_server,server|install|rails,2025-05-15T23:03:18Z,70.1,44,1,0,0,0,1,1,5,server|repair
HIST-1725,Ivan,Medium,audit_label,inventory|labeling,2025-05-15T23:03:18Z,5.7,8,0,0,0,0,1,2,1,staging|inventory
HIST-1726,Farah,High,recable_port,network|cabling|optic,2025-05-16T07:03:18Z,16.5,16,0,0,0,0,0,3,3,network|optic
HIST-1727,Eli,Medium,install_server,server|install|rails,2025-05-16T02:03:18Z,73.2,41,1,0,0,0,2,2,2,server|labeling
HIST-1728,Gus,Medium,audit_label,inventory|labeling,2025-05-15T23:03:18Z,12.3,7,1,0,0,0,2,2,3,server|cabling
HIST-1729,Chen,Critical,recable_port,network|cabling|optic,2025-05-16T10:03:18Z,13.7,14,0,0,0,0,2,4,3,hvac|facilities
HIST-1730,Ben,Critical,audit_label,inventory|labeling,2025-05-15T17:03:18Z,8.1,6,1,0,0,0,0,4,4,network|cabling
HIST-1731,Dia,Critical,install_server,server|install|rails,2025-05-16T05:03:18Z,27.8,21,1,1,1,8,0,4,4,server|install
HIST-1732,Farah,High,audit_label,inventory|labeling,2025-05-17T06:03:18Z,13.6,7,1,0,0,0,0,3,3,network|optic
HIST-1733,Ivan,Medium,swap_psu,server|power|electrical,2025-05-16T23:03:18Z,16.0,21,0,0,0,0,0,2,1,staging|inventory
HIST-1734,Jia,Medium,swap_psu,server|power|electrical,2025-05-17T06:03:18Z,34.5,20,1,0,0,0,0,2,5,server|repair
HIST-1735,Chen,Medium,audit_label,inventory|labeling,2025-05-17T10:03:18Z,8.9,10,0,0,0,0,1,2,3,hvac|facilities
HIST-1736,Jia,High,reseat_blade,server|repair,2025-05-16T20:03:18Z,7.3,13,0,0,0,0,1,3,5,server|repair
HIST-1737,Hana,Medium,recable_port,network|cabling|optic,2025-05-16T23:03:18Z,8.8,19,0,0,0,0,0,2,4,hvac|electrical
HIST-1738,Ivan,Medium,install_server,server|install|rails,2025-05-17T00:03:18Z,50.7,44,1,0,0,0,1,2,1,staging|inventory
HIST-1739,Ben,Critical,recable_port,network|cabling|optic,2025-05-16T15:03:18Z,13.1,20,0,0,0,0,0,4,4,network|cabling
HIST-1740,Gus,Low,recable_port,network|cabling|optic,2025-05-16T19:03:18Z,47.7,19,1,0,0,0,0,1,3,server|cabling
HIST-1741,Ava,Medium,swap_psu,server|power|electrical,2025-05-17T23:03:18Z,16.9,22,0,0,0,0,0,2,5,server|network
HIST-1742,Dia,Medium,recable_port,network|cabling|optic,2025-05-18T09:03:18Z,8.5,17,0,0,0,0,1,2,4,server|install
HIST-1743,Jia,Medium,install_server,server|install|rails,2025-05-18T01:03:18Z,49.3,40,1,0,0,0,1,2,5,server|repair
HIST-1744,Chen,Medium,audit_label,inventory|labeling,2025-05-18T10:03:18Z,4.3,9,0,0,0,0,2,2,3,hvac|facilities
HIST-1745,Ben,High,install_server,server|install|rails,2025-05-18T08:03:18Z,54.1,43,1,0,0,0,1,3,4,network|cabling
HIST-1746,Hana,High,recable_port,network|cabling|optic,2025-05-18T08:03:18Z,13.0,14,0,0,1,11,0,3,4,hvac|electrical
HIST-1747,Ava,High,audit_label,inventory|labeling,2025-05-17T22:03:18Z,4.0,6,0,0,1,3,0,3,5,server|network
HIST-1748,Ben,Low,install_server,server|install|rails,2025-05-17T20:03:18Z,71.7,38,1,0,0,0,2,1,4,network|cabling
HIST-1749,Jia,High,reseat_blade,server|repair,2025-05-18T07:03:18Z,15.0,12,1,1,1,3,0,3,5,server|repair
HIST-1750,Ben,Medium,reseat_blade,server|repair,2025-05-17T20:03:18Z,16.7,14,1,0,0,0,1,2,4,network|cabling
HIST-1751,Dia,High,reseat_blade,server|repair,2025-05-17T20:03:18Z,19.8,13,1,0,0,0,2,3,4,server|install
HIST-1752,Farah,Medium,audit_label,inventory|labeling,2025-05-19T02:03:18Z,31.9,9,1,0,0,0,2,2,3,network|optic
HIST-1753,Eli,Medium,install_server,server|install|rails,2025-05-19T01:03:18Z,34.0,29,1,0,0,0,1,2,2,server|labeling
HIST-1754,Eli,Medium,audit_label,inventory|labeling,2025-05-19T01:03:18Z,6.7,8,0,0,0,0,1,2,2,server|labeling
HIST-1755,Farah,Medium,audit_label,inventory|labeling,2025-05-19T01:03:18Z,4.0,10,0,0,0,0,0,2,3,network|optic
HIST-1756,Gus,Medium,recable_port,network|cabling|optic,2025-05-18T18:03:18Z,47.5,18,1,0,0,0,0,2,3,server|cabling
HIST-1757,Ava,Critical,reseat_blade,server|repair,2025-05-19T01:03:18Z,11.3,10,0,0,0,0,2,4,5,server|network
HIST-1758,Gus,Critical,install_server,server|install|rails,2025-05-19T04:03:18Z,41.4,42,0,0,1,12,1,4,3,server|cabling
HIST-1759,Ava,Medium,reseat_blade,server|repair,2025-05-19T06:03:18Z,5.7,14,0,0,0,0,2,2,5,server|network
HIST-1760,Hana,Low,recable_port,network|cabling|optic,2025-05-18T17:03:18Z,21.1,21,0,0,0,0,0,1,4,hvac|electrical
HIST-1761,Dia,High,audit_label,inventory|labeling,2025-05-20T05:03:18Z,4.5,8,0,0,0,0,0,3,4,server|install
HIST-1762,Eli,High,audit_label,inventory|labeling,2025-05-19T16:03:18Z,5.0,9,0,0,0,0,1,3,2,server|labeling
HIST-1763,Ben,Medium,reseat_blade,server|repair,2025-05-20T01:03:18Z,36.6,14,1,0,0,0,2,2,4,network|cabling
HIST-1764,Ava,Low,recable_port,network|cabling|optic,2025-05-20T09:03:18Z,24.5,23,0,0,0,0,0,1,5,server|network
HIST-1765,Ben,High,recable_port,network|cabling|optic,2025-05-19T23:03:18Z,10.7,13,0,0,0,0,1,3,4,network|cabling
HIST-1766,Ben,Critical,swap_psu,server|power|electrical,2025-05-20T04:03:18Z,19.4,18,0,0,0,0,1,4,4,network|cabling
HIST-1767,Eli,Low,swap_psu,server|power|electrical,2025-05-20T02:03:18Z,24.1,23,0,0,0,0,0,1,2,server|labeling
HIST-1768,Hana,Medium,swap_psu,server|power|electrical,2025-05-20T00:03:18Z,11.6,21,0,0,0,0,0,2,4,hvac|electrical
HIST-1769,Jia,Medium,install_server,server|install|rails,2025-05-20T05:03:18Z,53.7,36,1,0,0,0,0,2,5,server|repair
HIST-1770,Ivan,High,recable_port,network|cabling|optic,2025-05-20T10:03:18Z,11.8,12,0,0,1,6,0,3,1,staging|inventory
HIST-1771,Hana,High,recable_port,network|cabling|optic,2025-05-20T01:03:18Z,14.5,13,0,0,0,0,1,3,4,hvac|electrical
HIST-1772,Farah,Critical,audit_label,inventory|labeling,2025-05-19T23:03:18Z,13.6,6,1,0,0,0,0,4,3,network|optic
HIST-1773,Jia,Critical,install_server,server|install|rails,2025-05-19T20:03:18Z,23.4,39,0,0,0,0,1,4,5,server|repair
HIST-1774,Jia,High,reseat_blade,server|repair,2025-05-19T21:03:18Z,11.2,15,0,0,0,0,2,3,5,server|repair
HIST-1775,Jia,Medium,swap_psu,server|power|electrical,2025-05-19T15:03:18Z,23.3,20,1,0,0,0,1,2,5,server|repair
HIST-1776,Ava,Medium,reseat_blade,server|repair,2025-05-20T10:03:18Z,20.4,14,1,0,0,0,0,2,5,server|network
HIST-1777,Dia,High,recable_port,network|cabling|optic,2025-05-20T02:03:18Z,10.3,13,0,0,0,0,0,3,4,server|install
HIST-1778,Ava,Medium,swap_psu,server|power|electrical,2025-05-19T22:03:18Z,15.5,19,0,0,1,3,0,2,5,server|network
HIST-1779,Ava,High,recable_port,network|cabling|optic,2025-05-20T17:03:18Z,51.9,20,1,1,1,2,1,3,5,server|network
HIST-1780,Ivan,Medium,install_server,server|install|rails,2025-05-21T07:03:18Z,36.9,33,0,0,0,0,1,2,1,staging|inventory
HIST-1781,Dia,Low,recable_port,network|cabling|optic,2025-05-21T00:03:18Z,11.8,16,0,0,0,0,2,1,4,server|install
HIST-1782,Eli,Medium,audit_label,inventory|labeling,2025-05-20T16:03:18Z,5.8,9,0,0,0,0,1,2,2,server|labeling
HIST-1783,Jia,High,audit_label,inventory|labeling,2025-05-21T01:03:18Z,5.9,6,0,0,0,0,0,3,5,server|repair
HIST-1784,Dia,Medium,reseat_blade,server|repair,2025-05-21T03:03:18Z,19.5,13,1,0,0,0,1,2,4,server|install
HIST-1785,Eli,High,reseat_blade,server|repair,2025-05-20T20:03:18Z,43.6,11,1,0,0,0,0,3,2,server|labeling
HIST-1786,Eli,Medium,install_server,server|install|rails,2025-05-21T04:03:18Z,40.8,37,0,0,0,0,0,2,2,server|labeling
HIST-1787,Eli,Critical,reseat_blade,server|repair,2025-05-21T00:03:18Z,18.9,8,1,0,1,3,0,4,2,server|labeling
HIST-1788,Chen,Low,audit_label,inventory|labeling,2025-05-21T01:03:18Z,16.3,13,1,0,0,0,0,1,3,hvac|facilities
HIST-1789,Jia,High,reseat_blade,server|repair,2025-05-22T06:03:18Z,18.5,11,1,0,0,0,1,3,5,server|repair
HIST-1790,Ben,Medium,recable_port,network|cabling|optic,2025-05-21T19:03:18Z,21.2,20,0,0,0,0,2,2,4,network|cabling
HIST-1791,Farah,High,swap_psu,server|power|electrical,2025-05-21T21:03:18Z,7.3,11,0,0,0,0,0,3,3,network|optic
HIST-1792,Chen,Medium,audit_label,inventory|labeling,2025-05-22T05:03:18Z,21.8,11,1,1,1,7,0,2,3,hvac|facilities
HIST-1793,Dia,Low,audit_label,inventory|labeling,2025-05-21T19:03:18Z,6.5,13,0,0,0,0,0,1,4,server|install
HIST-1794,Farah,High,swap_psu,server|power|electrical,2025-05-21T19:03:18Z,35.9,20,1,0,0,0,0,3,3,network|optic
HIST-1795,Farah,Low,reseat_blade,server|repair,2025-05-22T03:03:18Z,15.1,14,0,0,0,0,0,1,3,network|optic
HIST-1796,Eli,Medium,install_server,server|install|rails,2025-05-21T19:03:18Z,37.8,41,0,0,1,3,0,2,2,server|labeling
HIST-1797,Ava,High,reseat_blade,server|repair,2025-05-22T09:03:18Z,8.1,9,0,0,0,0,1,3,5,server|network
HIST-1798,Chen,Medium,swap_psu,server|power|electrical,2025-05-22T00:03:18Z,20.1,20,0,1,1,7,1,2,3,hvac|facilities
HIST-1799,Hana,Critical,audit_label,inventory|labeling,2025-05-21T16:03:18Z,5.2,6,0,0,1,5,1,4,4,hvac|electrical
HIST-1800,Eli,Medium,install_server,server|install|rails,2025-05-21T22:03:18Z,51.3,39,1,0,0,0,0,2,2,server|labeling
HIST-1801,Ben,Medium,recable_port,network|cabling|optic,2025-05-23T04:03:18Z,8.5,18,0,0,0,0,2,2,4,network|cabling
HIST-1802,Hana,Low,swap_psu,server|power|electrical,2025-05-22T15:03:18Z,26.1,25,0,0,0,0,0,1,4,hvac|electrical
HIST-1803,Dia,Low,reseat_blade,server|repair,2025-05-22T16:03:18Z,28.5,18,1,0,0,0,0,1,4,server|install
HIST-1804,Gus,Medium,reseat_blade,server|repair,2025-05-22T21:03:18Z,4.6,11,0,0,0,0,0,2,3,server|cabling
HIST-1805,Ava,High,install_server,server|install|rails,2025-05-23T06:03:18Z,39.9,39,0,0,0,0,1,3,5,server|network
HIST-1806,Ivan,Low,audit_label,inventory|labeling,2025-05-23T06:03:18Z,10.2,12,0,0,0,0,1,1,1,staging|inventory
HIST-1807,Jia,Medium,audit_label,inventory|labeling,2025-05-22T19:03:18Z,15.6,10,1,0,0,0,2,2,5,server|repair
HIST-1808,Farah,Medium,audit_label,inventory|labeling,2025-05-23T09:03:18Z,9.5,10,0,0,0,0,1,2,3,network|optic
HIST-1809,Hana,Medium,recable_port,network|cabling|optic,2025-05-23T02:03:18Z,18.2,12,1,0,0,0,1,2,4,hvac|electrical
HIST-1810,Jia,High,reseat_blade,server|repair,2025-05-23T00:03:18Z,20.0,16,1,0,0,0,2,3,5,server|repair
HIST-1811,Dia,High,install_server,server|install|rails,2025-05-23T10:03:18Z,42.7,32,1,0,1,11,0,3,4,server|install
HIST-1812,Dia,Medium,swap_psu,server|power|electrical,2025-05-22T18:03:18Z,50.1,24,1,0,0,0,0,2,4,server|install
HIST-1813,Hana,High,reseat_blade,server|repair,2025-05-22T18:03:18Z,10.5,11,0,0,0,0,1,3,4,hvac|electrical
HIST-1814,Gus,Medium,reseat_blade,server|repair,2025-05-24T05:03:18Z,16.7,13,1,0,1,2,0,2,3,server|cabling
HIST-1815,Ivan,High,audit_label,inventory|labeling,2025-05-23T20:03:18Z,8.8,8,0,0,1,1,0,3,1,staging|inventory
HIST-1816,Ava,Medium,install_server,server|install|rails,2025-05-24T04:03:18Z,37.8,41,0,0,0,0,2,2,5,server|network
HIST-1817,Eli,High,recable_port,network|cabling|optic,2025-05-23T22:03:18Z,13.1,19,0,0,0,0,2,3,2,server|labeling
HIST-1818,Farah,Low,install_server,server|install|rails,2025-05-23T19:03:18Z,41.3,38,0,0,0,0,0,1,3,network|optic
HIST-1819,Ivan,Low,swap_psu,server|power|electrical,2025-05-23T21:03:18Z,13.3,26,0,0,0,0,1,1,1,staging|inventory
